Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency
41,TCP,UDP,,0.0,58.589,103.42399999999999,2261.5640000000008,148.263,0.0,157,858,1,107,16805,18,16,123,443.0,80.0,123,443.0,80.0,1.0,4.0,5.0,48.0,128.0,184.0,not_mine,Does not have
14,TCP,,,13.9345,38.83,52.031000000000006,565.164,111.74700000000001,0.0,324,1230,1,136,44352,2,2,4444,58780.0,,4444,58780.0,,10.25,19.0,30.0,743.75,1479.0,4164.5,mine,Etherium
2,TCP,,,551.347,551.347,551.347,1102.694,551.347,551.347,28,53,0,132,3709,2,2,51085,14444.0,,51085,14444.0,,14.0,14.0,14.0,1152.25,1854.5,2556.75,mine,Monero
84,TCP,UDP,,0.0,0.0,22.77225,1031.628,46.828,0.0,5236,275630,39,875,4582601,29,28,443,80.0,53.0,443,80.0,53.0,1.0,1.0,3.0,32.0,57.5,96.0,not_mine,Does not have
2,TCP,,,243.44025,243.4405,243.44075,486.881,243.44099999999997,243.44,35,453,0,394,13809,2,2,3332,51978.0,,3332,51978.0,,16.75,17.5,18.25,3691.25,6904.5,10117.75,mine,Bitcoin
257,TCP,UDP,,0.0,8.186,45.276,5118.665,73.455,0.0,9293,727717,115,789,7335393,124,123,443,53.0,80.0,443,53.0,80.0,1.0,3.0,13.0,57.0,128.0,3925.0,not_mine,Does not have
22,TCP,,,7.2410000000000005,36.6995,50.646,714.7949999999997,92.318,0.0,453,1265,1,133,60592,2,2,4444,64790.0,,4444,64790.0,,6.0,26.0,30.0,560.5,1342.5,4896.5,mine,Etherium
2,TCP,,,280.383,280.383,280.383,560.766,280.383,280.383,28,91,0,114,3203,2,2,51085,14444.0,,51085,14444.0,,14.0,14.0,14.0,1195.75,1601.5,2007.25,mine,Monero
2,TCP,,,554.428,554.428,554.428,1108.856,554.428,554.428,96,532,0,384,36929,2,2,3333,56490.0,,3333,56490.0,,46.5,48.0,49.5,10060.25,18464.5,26868.75,mine,Litecoin
2,TCP,,,259.22625,259.2265,259.22675,518.453,259.22700000000003,259.226,32,496,0,502,16080,2,2,3337,54082.0,,3337,54082.0,,16.0,16.0,16.0,4180.0,8040.0,11900.0,mine,Bitcash
184,TCP,UDP,,0.0,0.0865,18.5205,2426.42,65.842,0.0,6866,353054,54,810,5567055,95,95,443,53.0,80.0,443,53.0,80.0,1.0,2.0,9.25,32.0,85.5,1544.25,not_mine,Does not have
2,TCP,,,215.91325,215.9135,215.91375,431.827,215.91400000000002,215.91299999999998,14,230,0,444,6219,2,2,3337,49875.0,,3337,49875.0,,7.0,7.0,7.0,1624.75,3109.5,4594.25,mine,Bitcash
52,UDP,TCP,,0.0,0.0,0.0,0.171,0.073,0.0,68,660,1,59,4069,28,28,53,443.0,41178.0,53,443.0,41178.0,1.0,1.0,1.0,44.5,65.5,95.25,not_mine,Does not have
2,TCP,,,290.653,290.653,290.653,581.306,290.653,290.653,41,308,0,273,11207,2,2,3333,53058.0,,3333,53058.0,,20.25,20.5,20.75,3064.75,5603.5,8142.25,mine,Litecoin
185,TCP,UDP,,0.0,0.665,45.06399999999999,5415.784000000001,212.11900000000003,0.0,7934,229327,34,821,6518497,70,66,443,53.0,123.0,443,53.0,123.0,1.0,2.0,12.0,48.0,100.0,1760.0,not_mine,Does not have
81,TCP,UDP,,0.0,44.025,45.786,2247.9139999999998,120.00299999999999,0.0,5212,161328,22,882,4599611,31,24,443,80.0,123.0,443,80.0,1900.0,1.0,2.0,4.0,40.0,52.0,696.0,not_mine,Does not have
2,TCP,,,249.74875,249.7495,249.75025,499.499,249.75099999999998,249.748,44,612,0,434,19118,2,2,3337,49875.0,,3337,49875.0,,22.0,22.0,22.0,4999.5,9559.0,14118.5,mine,Bitcash
24,TCP,,,7.624,11.9255,31.82425,519.925,70.006,0.0,327,1264,1,135,44284,2,2,56731,4444.0,,56731,4444.0,,5.5,9.0,19.5,377.0,1081.5,1982.0,mine,Etherium
138,TCP,UDP,,137.221,149.3265,182.26875,19845.757,194.9,0.0,779,1773,3,60,47399,69,69,443,80.0,123.0,443,80.0,123.0,5.0,5.0,7.0,160.0,160.0,273.75,not_mine,Does not have
551,TCP,UDP,,0.0,0.0,32.004999999999995,11625.867,143.02200000000002,0.0,10606,348674,66,656,6964682,212,213,443,53.0,123.0,443,53.0,123.0,1.0,1.0,13.0,36.0,96.0,2315.5,not_mine,Does not have
79,TCP,UDP,,58.0955,58.927,90.104,4994.240999999999,118.535,0.0,346,1255,2,55,19257,40,40,443,123.0,39834.0,443,123.0,39834.0,3.0,4.0,5.0,78.0,128.0,216.0,not_mine,Does not have
187,TCP,UDP,,1.0835,12.054,44.7555,4997.37,137.532,0.0,6156,205597,31,820,5053578,85,82,443,80.0,53.0,443,80.0,1900.0,2.0,3.0,4.0,64.0,96.0,118.0,not_mine,Does not have
2,TCP,,,585.763,585.763,585.763,1171.526,585.763,585.763,83,440,0,388,32251,2,2,3333,56490.0,,3333,56490.0,,40.75,41.5,42.25,8651.75,16125.5,23599.25,mine,Litecoin
2,TCP,,,273.59675,273.5975,273.59825,547.1949999999998,273.599,273.596,32,470,0,502,16080,2,2,59090,3337.0,,59090,3337.0,,16.0,16.0,16.0,4180.0,8040.0,11900.0,mine,Bitcash
6,TCP,,,61.57725,79.2295,102.30799999999999,490.405,109.96799999999999,56.284,285,1214,1,133,38146,2,2,4444,58780.0,,4444,58780.0,,35.25,42.0,59.25,2305.25,5182.0,8559.75,mine,Etherium
117,TCP,UDP,,0.002,44.983999999999995,48.868,4260.62,124.932,0.0,5393,123328,18,853,4601303,43,38,443,80.0,40194.0,443,80.0,1900.0,2.0,3.0,5.0,52.0,88.0,248.0,not_mine,Does not have
16,TCP,,,20.963,32.769499999999994,42.23075,587.3889999999999,90.772,11.06,359,1252,1,133,48096,2,2,56731,4444.0,,56731,4444.0,,11.75,21.5,27.25,1139.75,1902.0,4023.25,mine,Etherium
15,UDP,TCP,,0.0,1.001,9.419,98.585,29.043000000000003,0.0,27,214,0,51,1378,11,11,53,5353.0,443.0,53,5353.0,443.0,1.0,2.0,2.0,46.5,64.0,86.5,not_mine,Does not have
4,TCP,,,240.82875,241.64700000000002,242.4655,966.589,242.467,240.828,62,427,0,416,25853,3,3,3332,52009.0,52006.0,3332,52009.0,52006.0,15.0,15.5,16.0,473.0,6194.5,12184.75,mine,Bitcoin
18,TCP,,,11.11525,16.741999999999994,48.972,478.3,70.003,0.253,318,1395,1,136,43372,2,2,4444,58780.0,,4444,58780.0,,10.0,11.0,24.5,472.0,1337.5,2784.25,mine,Etherium
113,TCP,UDP,,13.734000000000002,166.27700000000002,194.918,15107.031,282.594,0.0,6386,136909,21,794,5073989,59,54,443,80.0,123.0,443,80.0,123.0,5.0,7.0,15.0,192.0,312.0,2247.0,not_mine,Does not have
2,TCP,,,582.09625,582.0965,582.0967499999998,1164.193,582.097,582.096,105,567,0,393,41268,2,2,3333,56490.0,,3333,56490.0,,50.25,52.5,54.75,11359.5,20634.0,29908.5,mine,Litecoin
46,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,46,1296,2,78,3588,24,24,53,49129.0,47733.0,53,49129.0,47733.0,1.0,1.0,1.0,33.0,49.0,110.75,not_mine,Does not have
4,TCP,,,0.1215,22.5195,44.91725,90.07700000000001,44.93899999999999,0.099,18,889,0,278,5010,3,3,3332,52339.0,52334.0,3332,52334.0,52339.0,4.0,4.0,4.5,146.0,944.0,2050.5,mine,Bitcoin
59,TCP,UDP,,102.8865,104.391,135.171,6213.321999999999,194.417,0.0,336,948,1,71,24017,34,30,443,80.0,5353.0,443,1900.0,80.0,4.0,5.0,7.0,128.0,205.0,274.5,not_mine,Does not have
16,TCP,,,18.648,28.5915,61.19275,793.9469999999999,139.929,0.0,497,1305,1,135,67420,2,2,4444,58780.0,,4444,58780.0,,10.75,19.0,40.75,506.0,2398.0,4389.5,mine,Etherium
2,TCP,,,526.0042500000002,526.0045,526.00475,1052.009,526.005,526.004,105,473,0,296,31117,2,2,3333,56490.0,,3333,56490.0,,51.25,52.5,53.75,8647.25,15558.5,22469.75,mine,Litecoin
2,TCP,,,241.88299999999998,241.88299999999998,241.88299999999998,483.76599999999996,241.88299999999998,241.88299999999998,40,475,0,359,14378,2,2,3332,51872.0,,3332,51872.0,,18.0,20.0,22.0,3833.5,7189.0,10544.5,mine,Bitcoin
2,TCP,,,203.562,203.562,203.562,407.124,203.562,203.562,25,414,0,421,10546,2,2,59090,3337.0,,59090,3337.0,,12.25,12.5,12.75,2819.0,5273.0,7727.0,mine,Bitcash
2,TCP,,,562.9312500000002,562.9315,562.93175,1125.863,562.932,562.931,104,458,0,310,32270,2,2,3333,56490.0,,3333,56490.0,,50.5,52.0,53.5,9041.5,16135.0,23228.5,mine,Litecoin
2,TCP,,,307.55825,307.5585,307.5587500000001,615.117,307.559,307.558,376,1333,1,136,51283,2,2,4444,58780.0,,4444,58780.0,,182.0,188.0,194.0,17066.75,25641.5,34216.25,mine,Etherium
2,TCP,,,79.8115,79.83800000000001,79.86449999999998,159.67600000000002,79.891,79.785,12,524,0,436,5242,2,2,59090,3337.0,,59090,3337.0,,6.0,6.0,6.0,1422.5,2621.0,3819.5,mine,Bitcash
551,TCP,UDP,ICMP,0.0,0.0,45.0675,9761.526,104.749,0.0,6920,131518,23,700,4850211,109,109,443,80.0,38642.0,443,80.0,1900.0,1.0,1.0,4.0,32.0,37.0,131.5,not_mine,Does not have
94,UDP,TCP,,0.0,0.0,0.0,227.623,68.626,0.0,697,36798,7,612,426772,50,49,53,123.0,443.0,53,123.0,443.0,1.0,1.0,1.0,45.25,58.0,120.25,not_mine,Does not have
46,TCP,UDP,,0.0,0.0325,82.52825,1616.9470000000001,104.09,0.0,166,648,0,83,13815,24,23,443,123.0,54496.0,443,123.0,54496.0,2.0,3.0,4.75,51.0,96.0,160.0,not_mine,Does not have
2,TCP,,,593.92525,593.9255,593.9257500000001,1187.851,593.9259999999999,593.925,704,1281,1,135,95166,2,2,4444,58780.0,,4444,58780.0,,341.0,352.0,363.0,31978.5,47583.0,63187.5,mine,Etherium
2,TCP,,,582.0472500000002,582.0475,582.04775,1164.095,582.048,582.047,89,367,0,300,26705,2,2,3333,56490.0,,3333,56490.0,,42.75,44.5,46.25,7527.25,13352.5,19177.75,mine,Litecoin
141,TCP,UDP,ICMP6,44.732,137.361,139.088,13869.659,149.537,0.0,555,1361,3,56,31397,75,73,443,80.0,0.0,443,80.0,1900.0,4.0,4.0,4.0,128.0,128.0,128.0,not_mine,Does not have
5,TCP,,,0.038,20.08,22.468000000000004,341.213,298.627,0.0,198,281,0,57,11346,2,2,58780,4444.0,,4444,58780.0,,2.0,10.0,12.0,548.0,567.0,2525.0,mine,Etherium
188,TCP,UDP,ICMP6,0.0,0.001,7.343,2079.124,90.69,0.0,6659,194236,29,823,5483130,61,60,443,80.0,53.0,443,80.0,1900.0,1.0,2.0,4.25,32.0,64.0,466.5,not_mine,Does not have
154,TCP,UDP,,239.16299999999998,251.78599999999997,273.20500000000004,37969.182,291.89,3.002,12994,221721,43,635,8261179,81,78,443,80.0,33862.0,443,80.0,1900.0,17.0,24.0,35.0,1885.5,4803.5,9841.75,not_mine,Does not have
38,TCP,UDP,,57.72275,58.7375,59.588,2317.291,120.005,0.0,163,1013,1,105,17183,22,21,443,80.0,48444.0,443,80.0,1900.0,3.0,4.0,5.0,96.0,128.0,216.0,not_mine,Does not have
512,UDP,TCP,,0.0,0.0,0.1175,7353.816,151.59,0.0,3196,72411,17,532,1701037,123,151,53,443.0,57604.0,53,443.0,53121.0,1.0,1.0,3.0,31.0,32.0,248.0,not_mine,Does not have
14,TCP,,,18.5515,23.2925,49.783,584.364,131.41899999999998,1.225,361,1307,1,136,49414,2,2,4444,55582.0,,55582,4444.0,,12.5,16.0,29.75,934.0,2170.5,3454.0,mine,Etherium
131,TCP,UDP,,9.9985,45.03,103.773,9008.957,276.927,0.0,858,2295,2,99,85042,64,62,443,80.0,123.0,443,80.0,123.0,4.0,6.0,7.0,160.0,216.0,731.0,not_mine,Does not have
2,TCP,,,100.77925,100.7985,100.81775,201.597,100.837,100.76,14,474,0,427,5984,2,2,3332,51934.0,,3332,51934.0,,7.0,7.0,7.0,1566.0,2992.0,4418.0,mine,Bitcoin
150,TCP,UDP,,0.0,0.0,7.3485,1360.3429999999996,69.184,0.0,5360,163928,23,857,4598826,36,30,123,443.0,80.0,123,443.0,80.0,1.0,1.0,2.0,37.5,48.0,69.25,not_mine,Does not have
165,UDP,TCP,ICMP6,0.0,0.436,7.84,2468.431,93.182,0.0,5386,224095,31,890,4796627,78,52,443,53.0,80.0,5355,443.0,53.0,1.0,2.0,3.0,44.0,60.0,127.0,not_mine,Does not have
16,TCP,,,5.1895,44.849,69.98125,772.0060000000002,139.928,0.027999999999999997,455,1248,1,135,61654,2,2,4444,58780.0,,4444,58780.0,,3.75,27.5,40.5,734.25,1511.0,5525.25,mine,Etherium
2,TCP,,,242.856,242.856,242.856,485.712,242.856,242.856,38,472,0,377,14338,2,2,3332,52278.0,,3332,52278.0,,17.0,19.0,21.0,3813.5,7169.0,10524.5,mine,Bitcoin
55,TCP,UDP,,0.0,3.0010000000000003,45.058,1089.9769999999999,60.003,0.0,195,1483,2,79,15453,27,22,123,443.0,80.0,123,443.0,5355.0,1.0,2.0,2.0,44.0,64.0,64.0,not_mine,Does not have
2,TCP,,,593.712,593.7349999999999,593.7579999999998,1187.4699999999998,593.781,593.689,725,1325,1,135,98380,2,2,56731,4444.0,,56731,4444.0,,351.25,362.5,373.75,32892.0,49190.0,65488.0,mine,Etherium
102,TCP,UDP,,3.002,108.5015,178.32925,9475.227000000004,226.63299999999998,0.0,9106,280367,38,919,8368479,52,51,443,80.0,53.0,443,80.0,1900.0,3.0,6.0,8.0,80.0,179.5,312.0,not_mine,Does not have
2,TCP,,,491.7135,499.842,507.9705,999.684,516.099,483.585,75,497,0,428,32105,2,2,3333,52003.0,,3333,52003.0,,36.25,37.5,38.75,8636.25,16052.5,23468.75,mine,Litecoin
171,TCP,UDP,,0.0,0.0,20.5205,1918.735,60.001000000000005,0.0,5305,163682,23,864,4584634,43,42,443,80.0,53.0,443,80.0,1900.0,1.0,1.0,2.0,32.0,40.0,64.0,not_mine,Does not have
8,TCP,,,45.051,67.4725,86.43575,514.847,123.969,0.184,294,1209,1,133,39309,2,2,4444,58780.0,,4444,58780.0,,23.0,37.5,50.75,1230.5,2500.0,7581.25,mine,Etherium
155,TCP,UDP,,0.0,1.061,45.0695,2897.5359999999996,75.77600000000001,0.0,5354,162728,23,859,4600138,48,44,443,80.0,53.0,443,80.0,1900.0,1.0,2.0,3.0,32.0,64.0,98.0,not_mine,Does not have
180,TCP,UDP,,0.0,0.001,10.82075,2378.303,92.381,0.0,2473,133742,19,844,2089071,87,94,443,53.0,123.0,443,53.0,123.0,1.0,2.0,10.0,48.0,127.0,1636.5,not_mine,Does not have
428,TCP,UDP,,0.0,0.0,45.644,8874.850999999999,135.16899999999998,0.0,7558,247879,42,723,5469616,133,133,443,53.0,80.0,443,53.0,80.0,1.0,1.0,8.25,32.0,60.0,1666.25,not_mine,Does not have
12,TCP,,,7.0920000000000005,18.303,22.353,272.319,71.99,0.0,166,1303,1,136,22733,2,2,4444,58780.0,,4444,58780.0,,4.75,9.0,13.5,421.0,733.5,2210.25,mine,Etherium
2,TCP,,,271.35725,271.3575,271.35775,542.715,271.358,271.357,39,355,0,309,12063,2,2,3333,56490.0,,3333,56490.0,,18.75,19.5,20.25,3384.75,6031.5,8678.25,mine,Litecoin
2,TCP,,,297.8195,297.839,297.8585,595.678,297.878,297.8,350,1280,1,136,47664,2,2,4444,58780.0,,4444,58780.0,,170.0,175.0,180.0,15879.0,23832.0,31785.0,mine,Etherium
2,TCP,,,320.64725,320.6795,320.71175000000005,641.359,320.744,320.615,398,1346,1,135,54002,2,2,4444,58780.0,,4444,58780.0,,194.0,199.0,204.0,17940.5,27001.0,36061.5,mine,Etherium
35,TCP,UDP,,58.1355,59.181999999999995,90.1135,2568.853,135.18,3.0010000000000003,148,758,1,91,13494,21,19,443,80.0,36880.0,443,80.0,1900.0,3.0,4.0,5.0,96.0,128.0,216.0,not_mine,Does not have
2,TCP,,,444.033,444.04,444.047,888.0799999999998,444.05400000000003,444.026,490,1187,1,134,65945,2,2,4444,58780.0,,4444,58780.0,,236.5,245.0,253.5,22395.25,32972.5,43549.75,mine,Etherium
22,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,22,4474,6,87,1930,12,12,53,59600.0,33063.0,53,59600.0,33063.0,1.0,1.0,1.0,36.5,58.0,114.75,not_mine,Does not have
10,TCP,,,37.41175,62.913000000000004,64.37125,598.889,133.218,0.0,369,1280,1,134,49640,2,2,56731,4444.0,,56731,4444.0,,21.0,36.5,42.25,1175.75,2946.5,7717.25,mine,Etherium
2,TCP,,,557.46325,557.4635000000002,557.4637500000001,1114.927,557.464,557.4630000000001,59,359,0,424,25054,2,2,59090,3337.0,,59090,3337.0,,29.25,29.5,29.75,6616.5,12527.0,18437.5,mine,Bitcash
430,UDP,TCP,,0.0,0.0,0.0,5.88,3.003,0.0,477,5906,7,92,44030,218,217,53,443.0,40460.0,53,443.0,1900.0,1.0,1.0,1.0,35.0,46.0,86.75,not_mine,Does not have
4,TCP,,,2.2569999999999997,12.9135,24.671000000000006,56.058,27.974,2.2569999999999997,9,991,0,435,3920,2,2,3333,56490.0,,3333,56490.0,,2.0,2.0,2.25,40.0,679.5,1619.5,mine,Litecoin
232,TCP,UDP,,0.0,0.0,0.001,1320.773,67.577,0.0,5935,289591,43,828,4919873,66,64,443,53.0,80.0,443,53.0,80.0,1.0,1.0,2.0,32.0,32.0,96.0,not_mine,Does not have
19,TCP,,,1.115,21.914,36.368,607.5790000000001,151.128,0.0,371,1265,1,134,49728,2,2,64790,4444.0,,4444,64790.0,,3.0,13.0,24.0,400.5,827.0,3371.0,mine,Etherium
2,TCP,,,311.71425,311.7145,311.71475,623.429,311.715,311.714,51,533,0,407,20794,2,2,3333,53058.0,,3333,53058.0,,25.25,25.5,25.75,5511.0,10397.0,15283.0,mine,Litecoin
43,UDP,TCP,,0.0,0.0,3.7,153.79,19.741,0.0,82,371,0,55,4526,21,20,123,53.0,443.0,443,123.0,53.0,1.0,1.0,3.0,48.0,77.0,114.0,not_mine,Does not have
331,TCP,UDP,,0.0,0.23,46.3915,6910.519,104.05799999999999,0.0,12129,243334,40,751,9117688,71,67,443,80.0,58226.0,443,80.0,1900.0,1.0,4.0,9.0,32.0,128.0,1729.0,not_mine,Does not have
593,TCP,UDP,,0.0,0.10099999999999999,10.335,4891.692,95.839,0.0,4765,68805,29,293,1398085,290,295,443,53.0,123.0,443,53.0,123.0,1.0,4.0,12.0,48.0,268.0,2534.0,not_mine,Does not have
824,TCP,UDP,,0.0,9.5745,49.53425,27281.24,167.55900000000003,0.0,12182,178120,40,546,6659643,196,193,443,80.0,123.0,443,80.0,123.0,1.0,4.0,11.0,32.0,160.0,2101.5,not_mine,Does not have
66,TCP,UDP,,10.16575,58.33450000000001,89.46025,3112.457000000001,113.322,0.0,481,2354,4,71,34631,37,32,443,49807.0,80.0,443,5355.0,80.0,3.0,4.0,5.0,64.0,128.0,248.0,not_mine,Does not have
39,TCP,UDP,,121.599,148.267,187.1515,5438.314,194.928,0.0,243,831,1,91,22281,23,21,443,80.0,49754.0,443,80.0,1900.0,4.0,6.0,7.0,128.0,192.0,280.0,not_mine,Does not have
420,TCP,UDP,,0.0,0.0,60.06375,10918.392,141.63,0.0,10084,402667,69,727,7336242,157,155,443,53.0,123.0,443,53.0,123.0,1.0,1.0,13.0,37.0,96.0,2165.25,not_mine,Does not have
42,UDP,TCP,,0.0,0.0005,2.31875,239.829,40.162,0.0,201,6226,3,213,42985,25,24,53,443.0,40201.0,443,53.0,40201.0,1.0,1.5,4.75,47.0,86.5,598.75,not_mine,Does not have
2,TCP,,,270.02925,270.0295,270.02975,540.059,270.03,270.029,16,59,0,125,2011,2,2,51085,14444.0,,51085,14444.0,,8.0,8.0,8.0,667.75,1005.5,1343.25,mine,Monero
21,TCP,UDP,ICMP6,0.0,0.0,13.042,176.229,44.542,0.0,39,118,0,39,1524,12,14,53,0.0,443.0,53,34048.0,443.0,1.0,1.0,3.0,37.0,61.0,96.0,not_mine,Does not have
2,TCP,,,245.148,245.148,245.148,490.296,245.148,245.148,31,471,0,466,14452,2,2,51818,3332.0,,51818,3332.0,,15.25,15.5,15.75,3842.0,7226.0,10610.0,mine,Bitcoin
266,TCP,UDP,,0.0,0.0,6.61075,2783.482,65.403,0.0,11392,785466,86,1129,12863197,80,78,443,80.0,53.0,443,80.0,53.0,1.0,1.0,4.75,32.0,32.0,353.25,not_mine,Does not have
1,TCP,,,597.372,597.372,597.372,597.372,597.372,597.372,351,1118,0,237,83530,1,1,4444,,,64790,,,351.0,351.0,351.0,83530.0,83530.0,83530.0,mine,Etherium
2,TCP,,,584.9022500000002,584.9025,584.90275,1169.805,584.903,584.9019999999999,642,1183,1,134,86535,2,2,4444,58780.0,,4444,58780.0,,311.0,321.0,331.0,29136.25,43267.5,57398.75,mine,Etherium
2,TCP,,,269.968,269.968,269.968,539.936,269.968,269.968,12,50,0,141,1698,2,2,51085,14444.0,,51085,14444.0,,6.0,6.0,6.0,484.5,849.0,1213.5,mine,Monero
2,TCP,,,261.55925,268.5535,275.54775,537.107,282.54200000000003,254.565,29,398,0,485,14090,2,2,59090,3337.0,,59090,3337.0,,14.25,14.5,14.75,3672.5,7045.0,10417.5,mine,Bitcash
30,TCP,,,5.349,11.8755,19.454500000000003,421.781,36.278,0.0,293,1369,1,134,39522,2,2,4444,58780.0,,4444,58780.0,,4.25,9.0,13.75,402.0,627.0,1997.0,mine,Etherium
2,TCP,,,583.06,583.081,583.1020000000002,1166.162,583.123,583.039,98,490,0,364,35755,2,2,3333,56490.0,,3333,56490.0,,48.0,49.0,50.0,9660.75,17877.5,26094.25,mine,Litecoin
2,TCP,,,509.36750000000006,509.36800000000005,509.3685,1018.736,509.369,509.36699999999996,47,345,0,468,22009,2,2,3337,54082.0,,3337,54082.0,,23.25,23.5,23.75,5794.75,11004.5,16214.25,mine,Bitcash
18,TCP,,,4.835,9.892999999999999,66.6035,616.712,128.786,0.0,403,1389,1,136,55078,2,2,4444,55582.0,,55582,4444.0,,3.25,9.0,45.5,317.25,1115.5,2494.5,mine,Etherium
92,UDP,TCP,,0.0,0.0,0.16825,35.35,10.847999999999999,0.0,251,7509,4,205,51515,48,51,53,443.0,37397.0,53,443.0,56638.0,1.0,1.0,2.25,40.0,69.5,136.0,not_mine,Does not have
618,TCP,UDP,,0.0,45.5735,65.84575000000001,29085.964,180.016,0.0,11867,219324,40,682,8093617,133,129,443,123.0,80.0,443,123.0,80.0,1.0,4.0,11.0,32.0,128.0,1675.0,not_mine,Does not have
457,TCP,UDP,,0.0,0.07200000000000001,30.73,10298.692,174.90599999999998,0.0,8481,180145,33,666,5650001,212,215,443,53.0,123.0,443,53.0,123.0,1.0,3.0,14.0,48.0,191.0,3177.0,not_mine,Does not have
412,TCP,UDP,,0.0,0.001,40.05925,5379.557000000002,55.666000000000004,0.0,8762,816119,143,712,6242292,213,206,443,53.0,80.0,443,53.0,80.0,1.0,2.0,12.0,51.0,147.0,2295.0,not_mine,Does not have
205,TCP,UDP,,0.0,45.104,60.096000000000004,8016.211999999998,135.173,0.0,5554,127534,19,828,4600626,69,64,443,123.0,80.0,443,123.0,80.0,1.0,3.0,4.0,48.0,83.0,100.0,not_mine,Does not have
216,UDP,TCP,,0.0,0.0,0.0,713.703,40.429,0.0,798,19970,8,278,222090,109,109,53,443.0,123.0,53,443.0,123.0,1.0,1.0,1.0,40.0,69.5,208.75,not_mine,Does not have
2,TCP,,,543.5790000000001,543.5790000000001,543.5790000000001,1087.1580000000001,543.5790000000001,543.5790000000001,34,63,0,126,4305,2,2,51085,14444.0,,51085,14444.0,,17.0,17.0,17.0,1416.25,2152.5,2888.75,mine,Monero
2,TCP,,,549.442,549.442,549.442,1098.884,549.442,549.442,74,556,0,516,38205,2,2,3337,49875.0,,3337,49875.0,,37.0,37.0,37.0,9921.25,19102.5,28283.75,mine,Bitcash
355,UDP,TCP,,0.0,0.0,16.694000000000006,6325.606999999999,194.903,0.0,6935,179547,30,739,5125874,178,177,53,443.0,123.0,53,443.0,123.0,1.0,1.0,11.0,46.0,123.0,1947.5,not_mine,Does not have
277,UDP,TCP,,0.0,0.0,8.08,3077.5,180.43599999999998,0.0,3276,52546,12,519,1700733,137,136,53,443.0,123.0,53,443.0,123.0,1.0,1.0,10.0,46.0,110.0,1787.0,not_mine,Does not have
226,TCP,UDP,,0.0,0.0,5.475,2335.326,69.861,0.0,6805,379828,58,810,5513539,83,84,443,53.0,80.0,443,53.0,80.0,1.0,1.0,9.0,32.0,48.0,948.5,not_mine,Does not have
2,TCP,,,404.8785,405.21,405.5415,810.4200000000002,405.87300000000005,404.54699999999997,482,1286,1,135,65294,2,2,4444,58780.0,,4444,58780.0,,233.0,241.0,249.0,21888.0,32647.0,43406.0,mine,Etherium
153,TCP,UDP,,0.0,0.0,0.0,859.2850000000002,55.146,0.0,293,1941,2,109,32101,47,42,443,80.0,123.0,443,80.0,1900.0,1.0,1.0,1.0,20.0,32.0,32.0,not_mine,Does not have
293,TCP,UDP,,0.0,13.329,46.896,8330.41,135.702,0.0,7030,143626,23,761,5356803,69,67,443,80.0,32791.0,443,80.0,1900.0,1.0,3.0,7.0,32.0,96.0,800.0,not_mine,Does not have
297,TCP,UDP,,42.674,45.1,92.11399999999999,19621.219,298.51599999999996,0.0,4970,38946,16,293,1456772,91,86,443,80.0,123.0,443,80.0,123.0,2.0,3.0,10.0,64.0,104.0,1650.0,not_mine,Does not have
136,TCP,UDP,,0.10325,45.0515,104.02725,6948.236999999999,183.054,0.0,5497,125832,18,838,4609876,45,41,443,80.0,32818.0,443,80.0,1900.0,2.0,4.0,6.0,64.0,128.0,248.0,not_mine,Does not have
216,TCP,UDP,,0.0,45.1,149.58350000000004,16074.677999999998,194.93599999999998,0.0,5895,125629,19,789,4655263,61,55,443,123.0,80.0,443,123.0,80.0,1.0,5.0,7.0,32.0,100.0,280.0,not_mine,Does not have
106,TCP,UDP,,73.71975,103.52,104.86675,9686.787,194.97,0.0,517,934,1,59,30762,55,52,443,80.0,123.0,443,80.0,123.0,4.0,5.0,6.0,128.0,160.0,248.0,not_mine,Does not have
31,TCP,UDP,,0.0,45.049,45.284,828.9159999999998,46.946000000000005,0.0,62,261,0,44,2779,19,19,443,53.0,40354.0,443,53.0,40354.0,1.0,2.0,2.0,64.0,64.0,64.0,not_mine,Does not have
2,TCP,,,227.524,227.524,227.524,455.048,227.524,227.524,34,600,0,502,17085,2,2,59090,3337.0,,59090,3337.0,,17.0,17.0,17.0,4441.25,8542.5,12643.75,mine,Bitcash
18,TCP,,,11.2505,31.4725,39.59775000000001,582.183,80.007,0.09699999999999999,339,1204,1,133,45412,2,2,4444,64790.0,,4444,64790.0,,8.25,18.0,24.25,717.0,1298.5,3837.25,mine,Etherium
2,TCP,,,202.90099999999998,202.90099999999998,202.90099999999998,405.80199999999996,202.90099999999998,202.90099999999998,12,221,0,468,5622,2,2,3337,54082.0,,3337,54082.0,,6.0,6.0,6.0,1465.5,2811.0,4156.5,mine,Bitcash
